Input_Size,Run_ID,Algorithm,Comparisons
3000,196,MergeSort,30958
3000,196,QuickSort,41462
3000,196,HeapSort,42047
3000,197,BubbleSort,8997000
3000,197,InsertionSort,2237858
3000,197,SelectionSort,4498500
3000,197,MergeSort,30894
3000,197,QuickSort,40926
3000,197,HeapSort,42166
3000,198,BubbleSort,8997000
3000,198,InsertionSort,2222489
3000,198,SelectionSort,4498500
3000,198,MergeSort,30904
3000,198,QuickSort,38295
3000,198,HeapSort,42190
3000,199,BubbleSort,8997000
3000,199,InsertionSort,2279413
3000,199,SelectionSort,4498500
3000,199,MergeSort,30862
3000,199,QuickSort,41065
3000,199,HeapSort,42045
3000,200,BubbleSort,8997000
3000,200,InsertionSort,2243044
3000,200,SelectionSort,4498500
3000,200,MergeSort,30911
3000,200,QuickSort,40212
3000,200,HeapSort,42222
3000,201,BubbleSort,8997000
3000,201,InsertionSort,2274192
3000,201,SelectionSort,4498500
3000,201,MergeSort,30894
3000,201,QuickSort,42913
3000,201,HeapSort,42141
3000,202,BubbleSort,8997000
3000,202,InsertionSort,2244916
3000,202,SelectionSort,4498500
3000,202,MergeSort,30900
3000,202,QuickSort,38102
3000,202,HeapSort,42181
3000,203,BubbleSort,8997000
3000,203,InsertionSort,2252038
3000,203,SelectionSort,4498500
3000,203,MergeSort,30915
3000,203,QuickSort,40033
3000,203,HeapSort,42138
3000,204,BubbleSort,8997000
3000,204,InsertionSort,2225308
3000,204,SelectionSort,4498500
3000,204,MergeSort,30925
3000,204,QuickSort,39774
3000,204,HeapSort,42075
3000,205,BubbleSort,8997000
3000,205,InsertionSort,2311109
3000,205,SelectionSort,4498500
3000,205,MergeSort,30892
3000,205,QuickSort,39824
3000,205,HeapSort,42020
3000,206,BubbleSort,8997000
3000,206,InsertionSort,2269765
3000,206,SelectionSort,4498500
3000,206,MergeSort,30908
3000,206,QuickSort,38529
3000,206,HeapSort,42085
3000,207,BubbleSort,8997000
3000,207,InsertionSort,2222739
3000,207,SelectionSort,4498500
3000,207,MergeSort,30846
3000,207,QuickSort,39436
3000,207,HeapSort,42215
3000,208,BubbleSort,8997000
3000,208,InsertionSort,2238094
3000,208,SelectionSort,4498500
3000,208,MergeSort,30932
3000,208,QuickSort,39847
3000,208,HeapSort,42252
3000,209,BubbleSort,8997000
3000,209,InsertionSort,2254446
3000,209,SelectionSort,4498500
3000,209,MergeSort,30920
3000,209,QuickSort,41430
3000,209,HeapSort,42123
3000,210,BubbleSort,8997000
3000,210,InsertionSort,2230910
3000,210,SelectionSort,4498500
3000,210,MergeSort,30932
3000,210,QuickSort,47747
3000,210,HeapSort,42082
3000,211,BubbleSort,8997000
3000,211,InsertionSort,2272151
3000,211,SelectionSort,4498500
3000,211,MergeSort,30917
3000,211,QuickSort,45535
3000,211,HeapSort,42037
3000,212,BubbleSort,8997000
3000,212,InsertionSort,2260489
3000,212,SelectionSort,4498500
3000,212,MergeSort,30939
3000,212,QuickSort,42953
3000,212,HeapSort,42128
3000,213,BubbleSort,8997000
3000,213,InsertionSort,2234445
3000,213,SelectionSort,4498500
3000,213,MergeSort,30967
3000,213,QuickSort,43082
3000,213,HeapSort,42122
3000,214,BubbleSort,8997000
3000,214,InsertionSort,2247631
3000,214,SelectionSort,4498500
3000,214,MergeSort,30932
3000,214,QuickSort,41753
3000,214,HeapSort,42155
3000,215,BubbleSort,8997000
3000,215,InsertionSort,2230696
3000,215,SelectionSort,4498500
3000,215,MergeSort,30963
3000,215,QuickSort,38558
3000,215,HeapSort,42179
3000,216,BubbleSort,8997000
3000,216,InsertionSort,2308028
3000,216,SelectionSort,4498500
3000,216,MergeSort,30988
3000,216,QuickSort,42050
3000,216,HeapSort,42023
3000,217,BubbleSort,8997000
3000,217,InsertionSort,2240711
3000,217,SelectionSort,4498500
3000,217,MergeSort,30916
3000,217,QuickSort,39463
3000,217,HeapSort,42020
3000,218,BubbleSort,8997000
3000,218,InsertionSort,2227064
3000,218,SelectionSort,4498500
3000,218,MergeSort,30902
3000,218,QuickSort,38550
3000,218,HeapSort,42189
3000,219,BubbleSort,8997000
3000,219,InsertionSort,2247311
3000,219,SelectionSort,4498500
3000,219,MergeSort,30961
3000,219,QuickSort,42314
3000,219,HeapSort,42092
3000,220,BubbleSort,8997000
3000,220,InsertionSort,2245620
3000,220,SelectionSort,4498500
3000,220,MergeSort,30992
3000,220,QuickSort,39903
3000,220,HeapSort,42083
3000,221,BubbleSort,8997000
3000,221,InsertionSort,2250090
3000,221,SelectionSort,4498500
3000,221,MergeSort,30937
3000,221,QuickSort,40724
3000,221,HeapSort,42034
3000,222,BubbleSort,8997000
3000,222,InsertionSort,2238862
3000,222,SelectionSort,4498500
3000,222,MergeSort,30915
3000,222,QuickSort,40385
3000,222,HeapSort,42121
3000,223,BubbleSort,8997000
3000,223,InsertionSort,2246635
3000,223,SelectionSort,4498500
3000,223,MergeSort,30881
3000,223,QuickSort,39600
3000,223,HeapSort,42221
3000,224,BubbleSort,8997000
3000,224,InsertionSort,2228011
3000,224,SelectionSort,4498500
3000,224,MergeSort,30923
3000,224,QuickSort,40601
3000,224,HeapSort,42136
3000,225,BubbleSort,8997000
3000,225,InsertionSort,2310517
3000,225,SelectionSort,4498500
3000,225,MergeSort,30915
3000,225,QuickSort,40585
3000,225,HeapSort,42076
3000,226,BubbleSort,8997000
3000,226,InsertionSort,2336123
3000,226,SelectionSort,4498500
3000,226,MergeSort,30904
3000,226,QuickSort,41547
3000,226,HeapSort,42002
3000,227,BubbleSort,8997000
3000,227,InsertionSort,2252837
3000,227,SelectionSort,4498500
3000,227,MergeSort,30958
3000,227,QuickSort,40711
3000,227,HeapSort,42157
3000,228,BubbleSort,8997000
3000,228,InsertionSort,2253951
3000,228,SelectionSort,4498500
3000,228,MergeSort,30918
3000,228,QuickSort,42408
3000,228,HeapSort,42170
3000,229,BubbleSort,8997000
3000,229,InsertionSort,2236314
3000,229,SelectionSort,4498500
3000,229,MergeSort,30897
3000,229,QuickSort,41116
3000,229,HeapSort,42229
3000,230,BubbleSort,8997000
3000,230,InsertionSort,2276958
3000,230,SelectionSort,4498500
3000,230,MergeSort,30935
3000,230,QuickSort,40965
3000,230,HeapSort,42144
3000,231,BubbleSort,8997000
3000,231,InsertionSort,2220468
3000,231,SelectionSort,4498500
3000,231,MergeSort,30937
3000,231,QuickSort,41809
3000,231,HeapSort,42224
3000,232,BubbleSort,8997000
3000,232,InsertionSort,2199071
3000,232,SelectionSort,4498500
3000,232,MergeSort,30914
3000,232,QuickSort,39230
3000,232,HeapSort,42179
3000,233,BubbleSort,8997000
3000,233,InsertionSort,2259731
3000,233,SelectionSort,4498500
3000,233,MergeSort,30884
3000,233,QuickSort,41794
3000,233,HeapSort,42081
3000,234,BubbleSort,8997000
3000,234,InsertionSort,2199866
3000,234,SelectionSort,4498500
3000,234,MergeSort,30881
3000,234,QuickSort,39551
3000,234,HeapSort,42192
3000,235,BubbleSort,8997000
3000,235,InsertionSort,2226566
3000,235,SelectionSort,4498500
3000,235,MergeSort,30870
3000,235,QuickSort,38494
3000,235,HeapSort,42141
3000,236,BubbleSort,8997000
3000,236,InsertionSort,2268402
3000,236,SelectionSort,4498500
3000,236,MergeSort,30991
3000,236,QuickSort,41203
3000,236,HeapSort,42028
3000,237,BubbleSort,8997000
3000,237,InsertionSort,2230788
3000,237,SelectionSort,4498500
3000,237,MergeSort,30899
3000,237,QuickSort,43005
3000,237,HeapSort,42012
3000,238,BubbleSort,8997000
3000,238,InsertionSort,2232248
3000,238,SelectionSort,4498500
3000,238,MergeSort,30902
3000,238,QuickSort,41517
3000,238,HeapSort,42177
3000,239,BubbleSort,8997000
3000,239,InsertionSort,2221367
3000,239,SelectionSort,4498500
3000,239,MergeSort,30943
3000,239,QuickSort,40098
3000,239,HeapSort,42151
3000,240,BubbleSort,8997000
3000,240,InsertionSort,2216634
3000,240,SelectionSort,4498500
3000,240,MergeSort,30868
3000,240,QuickSort,42687
3000,240,HeapSort,42089
3000,241,BubbleSort,8997000
3000,241,InsertionSort,2219928
3000,241,SelectionSort,4498500
3000,241,MergeSort,30972
3000,241,QuickSort,40696
3000,241,HeapSort,42181
3000,242,BubbleSort,8997000
3000,242,InsertionSort,2246538
3000,242,SelectionSort,4498500
3000,242,MergeSort,30931
3000,242,QuickSort,40335
3000,242,HeapSort,42161
3000,243,BubbleSort,8997000
3000,243,InsertionSort,2220621
3000,243,SelectionSort,4498500
3000,243,MergeSort,30942
3000,243,QuickSort,41742
3000,243,HeapSort,42204
3000,244,BubbleSort,8997000
3000,244,InsertionSort,2233943
3000,244,SelectionSort,4498500
3000,244,MergeSort,30945
3000,244,QuickSort,41241
3000,244,HeapSort,42177
3000,245,BubbleSort,8997000
3000,245,InsertionSort,2250606
3000,245,SelectionSort,4498500
3000,245,MergeSort,30903
3000,245,QuickSort,41851
3000,245,HeapSort,42124
3000,246,BubbleSort,8997000
3000,246,InsertionSort,2244988
3000,246,SelectionSort,4498500
3000,246,MergeSort,30866
3000,246,QuickSort,50608
3000,246,HeapSort,42069
3000,247,BubbleSort,8997000
3000,247,InsertionSort,2291765
3000,247,SelectionSort,4498500
3000,247,MergeSort,30927
3000,247,QuickSort,40585
3000,247,HeapSort,42016
3000,248,BubbleSort,8997000
3000,248,InsertionSort,2210191
3000,248,SelectionSort,4498500
3000,248,MergeSort,30922
3000,248,QuickSort,43496
3000,248,HeapSort,42107
3000,249,BubbleSort,8997000
3000,249,InsertionSort,2218687
3000,249,SelectionSort,4498500
3000,249,MergeSort,30970
3000,249,QuickSort,42144
3000,249,HeapSort,42133
3000,250,BubbleSort,8997000
3000,250,InsertionSort,2207132
3000,250,SelectionSort,4498500
3000,250,MergeSort,30910
3000,250,QuickSort,38222
3000,250,HeapSort,42168
3000,251,BubbleSort,8997000
3000,251,InsertionSort,2291924
3000,251,SelectionSort,4498500
3000,251,MergeSort,30929
3000,251,QuickSort,40565
3000,251,HeapSort,41987
3000,252,BubbleSort,8997000
3000,252,InsertionSort,2239300
3000,252,SelectionSort,4498500
3000,252,MergeSort,30953
3000,252,QuickSort,37268
3000,252,HeapSort,42212
3000,253,BubbleSort,8997000
3000,253,InsertionSort,2255160
3000,253,SelectionSort,4498500
3000,253,MergeSort,30930
3000,253,QuickSort,40728
3000,253,HeapSort,42095
3000,254,BubbleSort,8997000
3000,254,InsertionSort,2244304
3000,254,SelectionSort,4498500
3000,254,MergeSort,30916
3000,254,QuickSort,43390
3000,254,HeapSort,42100
3000,255,BubbleSort,8997000
3000,255,InsertionSort,2261790
3000,255,SelectionSort,4498500
3000,255,MergeSort,30909
3000,255,QuickSort,39958
3000,255,HeapSort,42132
3000,256,BubbleSort,8997000
3000,256,InsertionSort,2203921
3000,256,SelectionSort,4498500
3000,256,MergeSort,30916
3000,256,QuickSort,39380
3000,256,HeapSort,42112
3000,257,BubbleSort,8997000
3000,257,InsertionSort,2276607
3000,257,SelectionSort,4498500
3000,257,MergeSort,30918
3000,257,QuickSort,40388
3000,257,HeapSort,41978
3000,258,BubbleSort,8997000
3000,258,InsertionSort,2254558
3000,258,SelectionSort,4498500
3000,258,MergeSort,30930
3000,258,QuickSort,40581
3000,258,HeapSort,42098
3000,259,BubbleSort,8997000
3000,259,InsertionSort,2210394
3000,259,SelectionSort,4498500
3000,259,MergeSort,30951
3000,259,QuickSort,39805
3000,259,HeapSort,42069
3000,260,BubbleSort,8997000
3000,260,InsertionSort,2252870
3000,260,SelectionSort,4498500
3000,260,MergeSort,30918
3000,260,QuickSort,38767
3000,260,HeapSort,42024
3000,261,BubbleSort,8997000
3000,261,InsertionSort,2254017
3000,261,SelectionSort,4498500
3000,261,MergeSort,30906
3000,261,QuickSort,42680
3000,261,HeapSort,42150
3000,262,BubbleSort,8997000
3000,262,InsertionSort,2217527
3000,262,SelectionSort,4498500
3000,262,MergeSort,30905
3000,262,QuickSort,41728
3000,262,HeapSort,42184
3000,263,BubbleSort,8997000
3000,263,InsertionSort,2260617
3000,263,SelectionSort,4498500
3000,263,MergeSort,30912
3000,263,QuickSort,41688
3000,263,HeapSort,42212
3000,264,BubbleSort,8997000
3000,264,InsertionSort,2272009
3000,264,SelectionSort,4498500
3000,264,MergeSort,30958
3000,264,QuickSort,41710
3000,264,HeapSort,42123
3000,265,BubbleSort,8997000
3000,265,InsertionSort,2288756
3000,265,SelectionSort,4498500
3000,265,MergeSort,30938
3000,265,QuickSort,40641
3000,265,HeapSort,42130
3000,266,BubbleSort,8997000
3000,266,InsertionSort,2242622
3000,266,SelectionSort,4498500
3000,266,MergeSort,30932
3000,266,QuickSort,41392
3000,266,HeapSort,42146
3000,267,BubbleSort,8997000
3000,267,InsertionSort,2281326
3000,267,SelectionSort,4498500
3000,267,MergeSort,30894
3000,267,QuickSort,39422
3000,267,HeapSort,42202
3000,268,BubbleSort,8997000
3000,268,InsertionSort,2253191
3000,268,SelectionSort,4498500
3000,268,MergeSort,30908
3000,268,QuickSort,40234
3000,268,HeapSort,42084
3000,269,BubbleSort,8997000
3000,269,InsertionSort,2276884
3000,269,SelectionSort,4498500
3000,269,MergeSort,30907
3000,269,QuickSort,39707
3000,269,HeapSort,42159
3000,270,BubbleSort,8997000
3000,270,InsertionSort,2232854
3000,270,SelectionSort,4498500
3000,270,MergeSort,30905
3000,270,QuickSort,40551
3000,270,HeapSort,42268
3000,271,BubbleSort,8997000
3000,271,InsertionSort,2262952
3000,271,SelectionSort,4498500
3000,271,MergeSort,30924
3000,271,QuickSort,42593
3000,271,HeapSort,42091
3000,272,BubbleSort,8997000
3000,272,InsertionSort,2240874
3000,272,SelectionSort,4498500
3000,272,MergeSort,30972
3000,272,QuickSort,38635
3000,272,HeapSort,42192
3000,273,BubbleSort,8997000
3000,273,InsertionSort,2271396
3000,273,SelectionSort,4498500
3000,273,MergeSort,30934
3000,273,QuickSort,41373
3000,273,HeapSort,42173
3000,274,BubbleSort,8997000
3000,274,InsertionSort,2253945
3000,274,SelectionSort,4498500
3000,274,MergeSort,30929
3000,274,QuickSort,39876
3000,274,HeapSort,42174
3000,275,BubbleSort,8997000
3000,275,InsertionSort,2261003
3000,275,SelectionSort,4498500
3000,275,MergeSort,30911
3000,275,QuickSort,51899
3000,275,HeapSort,42098
3000,276,BubbleSort,8997000
3000,276,InsertionSort,2282826
3000,276,SelectionSort,4498500
3000,276,MergeSort,30920
3000,276,QuickSort,39715
3000,276,HeapSort,41935
3000,277,BubbleSort,8997000
3000,277,InsertionSort,2283487
3000,277,SelectionSort,4498500
3000,277,MergeSort,30920
3000,277,QuickSort,39908
3000,277,HeapSort,41996
3000,278,BubbleSort,8997000
3000,278,InsertionSort,2240604
3000,278,SelectionSort,4498500
3000,278,MergeSort,30960
3000,278,QuickSort,45054
3000,278,HeapSort,42065
3000,279,BubbleSort,8997000
3000,279,InsertionSort,2254453
3000,279,SelectionSort,4498500
3000,279,MergeSort,30909
3000,279,QuickSort,40656
3000,279,HeapSort,42140
3000,280,BubbleSort,8997000
3000,280,InsertionSort,2221065
3000,280,SelectionSort,4498500
3000,280,MergeSort,30915
3000,280,QuickSort,39815
3000,280,HeapSort,42153
3000,281,BubbleSort,8997000
3000,281,InsertionSort,2215723
3000,281,SelectionSort,4498500
3000,281,MergeSort,30900
3000,281,QuickSort,41913
3000,281,HeapSort,42095
3000,282,BubbleSort,8997000
3000,282,InsertionSort,2230563
3000,282,SelectionSort,4498500
3000,282,MergeSort,30921
3000,282,QuickSort,42171
3000,282,HeapSort,42120
3000,283,BubbleSort,8997000
3000,283,InsertionSort,2302803
3000,283,SelectionSort,4498500
3000,283,MergeSort,30898
3000,283,QuickSort,40901
3000,283,HeapSort,42021
3000,284,BubbleSort,8997000
3000,284,InsertionSort,2236585
3000,284,SelectionSort,4498500
3000,284,MergeSort,30946
3000,284,QuickSort,40260
3000,284,HeapSort,42156
3000,285,BubbleSort,8997000
3000,285,InsertionSort,2221090
3000,285,SelectionSort,4498500
3000,285,MergeSort,30900
3000,285,QuickSort,39407
3000,285,HeapSort,42126
3000,286,BubbleSort,8997000
3000,286,InsertionSort,2248715
3000,286,SelectionSort,4498500
3000,286,MergeSort,30948
3000,286,QuickSort,38602
3000,286,HeapSort,42208
3000,287,BubbleSort,8997000
3000,287,InsertionSort,2273969
3000,287,SelectionSort,4498500
3000,287,MergeSort,30919
3000,287,QuickSort,44221
3000,287,HeapSort,42169
3000,288,BubbleSort,8997000
3000,288,InsertionSort,2323513
3000,288,SelectionSort,4498500
3000,288,MergeSort,30891
3000,288,QuickSort,40012
3000,288,HeapSort,42048
3000,289,BubbleSort,8997000
3000,289,InsertionSort,2285302
3000,289,SelectionSort,4498500
3000,289,MergeSort,30923
3000,289,QuickSort,39579
3000,289,HeapSort,42108
3000,290,BubbleSort,8997000
3000,290,InsertionSort,2265725
3000,290,SelectionSort,4498500
3000,290,MergeSort,30939
3000,290,QuickSort,42351
3000,290,HeapSort,42034
3000,291,BubbleSort,8997000
3000,291,InsertionSort,2247721
3000,291,SelectionSort,4498500
3000,291,MergeSort,30889
3000,291,QuickSort,42137
3000,291,HeapSort,42130
3000,292,BubbleSort,8997000
3000,292,InsertionSort,2285202
3000,292,SelectionSort,4498500
3000,292,MergeSort,30965
3000,292,QuickSort,42780
3000,292,HeapSort,42125
3000,293,BubbleSort,8997000
3000,293,InsertionSort,2293024
3000,293,SelectionSort,4498500
3000,293,MergeSort,30872
3000,293,QuickSort,41069
3000,293,HeapSort,42086
3000,294,BubbleSort,8997000
3000,294,InsertionSort,2255631
3000,294,SelectionSort,4498500
3000,294,MergeSort,30883
3000,294,QuickSort,41663
3000,294,HeapSort,42152
3000,295,BubbleSort,8997000
3000,295,InsertionSort,2212880
3000,295,SelectionSort,4498500
3000,295,MergeSort,30918
3000,295,QuickSort,43272
3000,295,HeapSort,42081
3000,296,BubbleSort,8997000
3000,296,InsertionSort,2232981
3000,296,SelectionSort,4498500
3000,296,MergeSort,30886
3000,296,QuickSort,50088
3000,296,HeapSort,42015
3000,297,BubbleSort,8997000
3000,297,InsertionSort,2283698
3000,297,SelectionSort,4498500
3000,297,MergeSort,30834
3000,297,QuickSort,38665
3000,297,HeapSort,42036
3000,298,BubbleSort,8997000
3000,298,InsertionSort,2245060
3000,298,SelectionSort,4498500
3000,298,MergeSort,30844
3000,298,QuickSort,39802
3000,298,HeapSort,42069
3000,299,BubbleSort,8997000
3000,299,InsertionSort,2203576
3000,299,SelectionSort,4498500
3000,299,MergeSort,30938
3000,299,QuickSort,41873
3000,299,HeapSort,42187
3000,300,BubbleSort,8997000
3000,300,InsertionSort,2265810
3000,300,SelectionSort,4498500
3000,300,MergeSort,30948
3000,300,QuickSort,41683
3000,300,HeapSort,42107
3000,301,BubbleSort,8997000
3000,301,InsertionSort,2255931
3000,301,SelectionSort,4498500
3000,301,MergeSort,30893
3000,301,QuickSort,38624
3000,301,HeapSort,42063
3000,302,BubbleSort,8997000
3000,302,InsertionSort,2227510
3000,302,SelectionSort,4498500
3000,302,MergeSort,30929
3000,302,QuickSort,43352
3000,302,HeapSort,42184
3000,303,BubbleSort,8997000
3000,303,InsertionSort,2269583
3000,303,SelectionSort,4498500
3000,303,MergeSort,30920
3000,303,QuickSort,40122
3000,303,HeapSort,42151
3000,304,BubbleSort,8997000
3000,304,InsertionSort,2264074
3000,304,SelectionSort,4498500
3000,304,MergeSort,30930
3000,304,QuickSort,38300
3000,304,HeapSort,42127
3000,305,BubbleSort,8997000
3000,305,InsertionSort,2203188
3000,305,SelectionSort,4498500
3000,305,MergeSort,30953
3000,305,QuickSort,39085
3000,305,HeapSort,42294
3000,306,BubbleSort,8997000
3000,306,InsertionSort,2211344
3000,306,SelectionSort,4498500
3000,306,MergeSort,30904
3000,306,QuickSort,40305
3000,306,HeapSort,42017
3000,307,BubbleSort,8997000
3000,307,InsertionSort,2268976
3000,307,SelectionSort,4498500
3000,307,MergeSort,30916
3000,307,QuickSort,39389
3000,307,HeapSort,41999
3000,308,BubbleSort,8997000
3000,308,InsertionSort,2255978
3000,308,SelectionSort,4498500
3000,308,MergeSort,31007
3000,308,QuickSort,42323
3000,308,HeapSort,42136
3000,309,BubbleSort,8997000
3000,309,InsertionSort,2231167
3000,309,SelectionSort,4498500
3000,309,MergeSort,30916
3000,309,QuickSort,43814
3000,309,HeapSort,42098
3000,310,BubbleSort,8997000
3000,310,InsertionSort,2270878
3000,310,SelectionSort,4498500
3000,310,MergeSort,30970
3000,310,QuickSort,38273
3000,310,HeapSort,42005
3000,311,BubbleSort,8997000
3000,311,InsertionSort,2271100
3000,311,SelectionSort,4498500
3000,311,MergeSort,30943
3000,311,QuickSort,36767
3000,311,HeapSort,42010
3000,312,BubbleSort,8997000
3000,312,InsertionSort,2225096
3000,312,SelectionSort,4498500
3000,312,MergeSort,30939
3000,312,QuickSort,42759
3000,312,HeapSort,42094
3000,313,BubbleSort,8997000
3000,313,InsertionSort,2230321
3000,313,SelectionSort,4498500
3000,313,MergeSort,30894
3000,313,QuickSort,42976
3000,313,HeapSort,42053
3000,314,BubbleSort,8997000
3000,314,InsertionSort,2294229
3000,314,SelectionSort,4498500
3000,314,MergeSort,30902
3000,314,QuickSort,40435
3000,314,HeapSort,42106
3000,315,BubbleSort,8997000
3000,315,InsertionSort,2177300
3000,315,SelectionSort,4498500
3000,315,MergeSort,30949
3000,315,QuickSort,40705
3000,315,HeapSort,42155
3000,316,BubbleSort,8997000
3000,316,InsertionSort,2223101
3000,316,SelectionSort,4498500
3000,316,MergeSort,30871
3000,316,QuickSort,39472
3000,316,HeapSort,42071
3000,317,BubbleSort,8997000
3000,317,InsertionSort,2277434
3000,317,SelectionSort,4498500
3000,317,MergeSort,30951
3000,317,QuickSort,43366
3000,317,HeapSort,41954
